"month","country","generation"
"03","HND",36119.4
"03","HRV",17576.9
"03","HUN",12285.5
"03","IDN",1803.6
"03","IND",743314
"03","IND.EA",6235.6
"03","IND.NE",3599.8
"03","IND.NO",7931.8
"03","IND.SO",5141.7
"03","IND.WE",8315.9
"03","IRL",1013859.1
"03","IRN",24445.5
"03","IRQ",13423.6
"03","ISL",34555.3
"03","ISR",39638.2
"03","ITA",42780.4
"03","JAM",50223.7
"03","JOR",10682.4
"03","JPN",120886
"03","JPN.CE",19485.1
"03","JPN.HO",23235.8
"03","JPN.KY",16309.1
"03","JPN.OK",21752.6
"03","JPN.SH",15194.6
"03","JPN.TO",46034.3
"03","KAZ",15793.7
"03","KEN",73076.9
"03","KGZ",5894.3
"03","KHM",5642
"03","KOR",196817.6
"03","KOS",11372.1
"03","KWT",15203.8
"03","LAO",6213.8
"03","LBN",12241
"03","LBR",3679.9
"03","LBY",24568.8
"03","LKA",150114.7
"03","LSO",6720.1
"03","LTU",19348.3
"03","LUX",18150
"03","LVA",22381.8
"03","MAR",301297.3
"03","MDA",21886.2
"03","MDG",15020.7
"03","MEX",551882.6
"03","MKD",28820.5
"03","MLI",22487.3
"03","MMR",5524.9
"03","MNE",15913.9
"03","MNG",59766.1
"03","MOZ",11021
"03","MRT",70493.3
"03","MUS",21698.8
"03","MWI",9028.2
"03","MYS",3245.3
"03","NAM",8967.9
"03","NER",25744.8
"03","NGA",14068.4
"03","NIC",22995.6
"03","NLD",846739.8
"03","NOR",339220
"03","NPL",5442.6
"03","NZL",155924.4
"03","OMN",10058.5
"03","PAK",107505.2
"03","PAN",29358.2
"03","PER",28869.1
"03","PHL",40605.7
"03","PNG",7330.8
"03","POL",1129091.7
"03","PRK",19222.8
"03","PRT",5157686.1
"03","PRY",8333.6
"03","QAT",17299.3
"03","ROU",89725.5
"03","RUS",68292.8
"03","RUS.CE",21880.7
"03","RUS.FE",13836
"03","RUS.MV",20552.3
"03","RUS.NW",21084.9
"03","RUS.SI",20314.3
"03","RUS.SO",18075
"03","RUS.UR",21296.4
"03","RWA",4863.5
"03","SAU",15486.1
"03","SDN",22471.3
"03","SEN",17993.1
"03","SGP",6037.3
"03","SLE",4564.1
"03","SLV",10678.9
"03","SRB",15239.5
"03","SVK",7544.9
"03","SVN",13089.3
"03","SWE",287534.2
"03","SWZ",6778.2
"03","SYR",16021.6
"03","TGO",9159.9
"03","THA",26788.7
"03","TJK",8833
"03","TKM",15865.4
"03","TTO",29176.5
"03","TUN",71966.9
"03","TUR",165908.5
"03","TWN",123460.8
"03","TZA",8281.6
"03","UGA",12155
"03","UKR",26492.2
"03","URY",634778.9
"03","USA",24116364.7
